id,full_name,neo,pha,moid,e,a,q,i,diameter,albedo,class,H,spectral_class
a0322763,322763 (2001 FA7),Y,N,0.104,0.5359,2.007,0.9314487,22.83,1.252,0.196,NEO,17.21,S
a0322775,322775 (2001 HA8),Y,N,0.114,0.5317,2.385,1.1168955,11.47,1.632,0.069,NEO,17.27,C
a0323179,323179 (2003 HR32),Y,N,0.142,0.6871,1.748,0.5469491999999999,8.28,1.17,0.068,NEO,18.1,C
a0325102,325102 (2008 EY5),Y,N,0.079,0.6268,0.6262,0.23369784,5.11,0.361,0.124,NEO,20.17,C
a0326388,326388 (2001 QD96),Y,N,0.233,0.4964,1.274,0.6415864000000001,17.95,1.142,0.071,NEO,18.38,C
a0326683,326683 (2002 WP),Y,N,0.152,0.2159,1.45,1.136945,19.15,0.518,0.315,NEO,18.48,S
a0329915,329915 (2005 MB),Y,N,0.0696,0.793,0.9855,0.20399849999999997,41.36,1.012,0.249,NEO,17.05,S
a0331792,331792 (2003 MT2),Y,N,0.372,0.5337,2.686,1.2524818000000002,27.92,1.275,0.499,NEO,15.9,M
a0332775,332775 (2009 VO24),Y,N,0.0743,0.4619,1.547,0.8324407,6.06,0.467,0.098,NEO,19.7,C
a0333578,333578 (2006 KM103),Y,Y,0.0136,0.3766,1.573,0.9806081999999999,11.68,0.204,0.352,NEO,20.18,M
a0333889,333889 (1998 SV4),Y,N,0.336,0.642,0.8165,0.292307,53.3,0.919,0.11,NEO,18.24,C
a0334673,334673 (2003 AL18),Y,N,0.134,0.4166,1.684,0.9824455999999998,15.72,0.57,0.376,NEO,17.98,M
a0337119,337119 (1999 TK12),Y,N,0.194,0.393,1.683,1.021581,24.5,0.521,0.235,NEO,18.6,S
a0337248,337248 (2000 RH60),Y,N,0.176,0.5513,0.8259,0.37058133,19.65,0.846,0.025,NEO,20.08,C
a0338347,338347 (2002 XG4),Y,N,0.315,0.4784,2.267,1.1824672,20.98,1.42,0.046,NEO,18.31,C
a0341843,341843 (2008 EV5),Y,Y,0.0137,0.0828,0.9598,0.88032856,7.45,0.4,0.137,NEO,20.05,C
a0343166,343166 (2009 SO103),Y,N,0.148,0.6636,2.004,0.6741456,29.49,0.67,0.431,NEO,17.42,M
a0345646,345646 (2006 TN),Y,N,0.0968,0.3451,1.562,1.0229538,17.28,0.413,0.117,NEO,19.74,C
a0345705,345705 (2006 VB14),Y,N,0.0786,0.4211,0.767,0.4440163,31.03,0.406,0.402,NEO,18.58,M
a0345722,345722 (2007 BG29),Y,N,0.0875,0.3347,0.8326,0.55392878,18.51,0.653,0.258,NEO,18.23,S
a0345813,345813 (2007 HX4),Y,N,0.104,0.3319,1.318,0.8805558000000001,56.55,1.377,0.069,NEO,17.8,C
a0349068,349068 (2006 YT13),Y,Y,0.0386,0.4258,1.323,0.7596666000000001,38.25,0.496,0.343,NEO,18.3,M
a0349074,349074 (2007 BM8),Y,N,0.407,0.7209,1.341,0.3742731,27.64,1.081,0.067,NEO,18.39,C
a0349219,349219 (2007 SV11),Y,N,0.112,0.494,1.734,0.877404,32.22,0.583,0.272,NEO,18.13,S
a0349925,349925 (2009 WC26),Y,N,0.199,0.6971,2.172,0.6578987999999999,12.01,0.92,0.229,NEO,17.34,S
a0350513,350513 (2000 BG19),Y,N,0.297,0.5544,2.675,1.1919799999999998,12.45,1.77,0.043,NEO,18.06,C
a0355770,355770 (2008 RE80),Y,N,0.135,0.2459,1.482,1.1175762,16.59,1.199,0.054,NEO,18.35,C
a0356394,356394 (2010 QD2),Y,N,0.0609,0.7857,2.009,0.4305287000000001,10.66,1.071,0.152,NEO,17.46,C
a0357022,357022 (1999 YG3),Y,Y,0.0414,0.3296,1.285,0.8614639999999999,34.52,0.432,0.217,NEO,19.07,S
a0357024,357024 (1999 YR14),Y,Y,0.00712,0.4001,1.651,0.9904349,3.73,0.255,0.43,NEO,19.47,M
a0361538,361538 (2007 JZ20),Y,N,0.0662,0.335,1.311,0.871815,40.48,0.479,0.313,NEO,18.67,S
a0363024,363024 (1998 OK1),Y,Y,0.0403,0.4292,1.356,0.7740048,13.99,0.558,0.099,NEO,19.42,C
a0363027,363027 (1998 ST27),Y,Y,0.00981,0.5298,0.8198,0.38546995999999994,21.05,0.578,0.059,NEO,19.58,C
a0363067,363067 (2000 CO101),Y,Y,0.0229591,0.0900969021544832,1.076418764691297,0.979436768571656,15.32178392001643,0.6064969739782263,0.11,APO,19.1,C
a0363505,363505 (2003 UC20),Y,Y,0.0352,0.3369,0.7812,0.51801372,3.78,1.876,0.029,NEO,18.47,C
a0363599,363599 (2004 FG11),Y,Y,0.0203,0.724,1.586,0.43773600000000007,3.13,0.152,0.306,NEO,21.05,S
a0363626,363626 (2004 RA11),Y,N,0.395,0.3994,1.824,1.0954944,39.36,0.633,0.135,NEO,18.92,C
a0363814,363814 (2005 ND7),Y,N,0.188,0.4827,1.964,1.0159772,52.58,1.105,0.1,NEO,17.97,C
a0363831,363831 (2005 PY16),Y,Y,0.0429,0.5252,1.976,0.9382048,6.42,0.371,0.268,NEO,19.33,S
a0364762,364762 (2007 XC10),Y,N,0.411,0.2259,1.619,1.2532679,47.94,1.047,0.028,NEO,19.38,C
a0364877,364877 (2008 EM9),Y,N,0.135,0.8525,1.959,0.28895249999999995,9.44,0.786,0.317,NEO,17.34,S
a0365071,365071 (2009 AV),Y,Y,0.0218,0.0739,1.03,0.953883,45.87,0.674,0.246,NEO,18.18,S
a0365424,365424 (2010 KX7),Y,Y,0.0311,0.1709,0.9893,0.8202286299999999,21.49,0.212,0.075,NEO,21.91,C
a0365449,365449 (2010 NJ1),Y,N,0.155,0.5406,0.9685,0.4449289,11.22,0.215,0.264,NEO,20.28,S
a0366774,366774 (2004 TB18),Y,Y,0.0195,0.4508,1.815,0.996798,13.2,0.859,0.199,NEO,17.87,S
a0367248,367248 (2007 MK13),Y,Y,0.0348,0.1397,1.025,0.8818075,19.88,0.386,0.119,NEO,20.21,C
a0367684,367684 (2010 OS22),Y,N,0.159,0.6887,1.637,0.5095981,9.36,0.498,0.412,NEO,18.07,M
a0368184,368184 (2000 RN77),Y,N,0.107,0.3182,0.9513,0.64859634,16.1,0.381,0.193,NEO,19.36,S
a0369264,369264 (2009 MS),Y,Y,0.0435,0.5701,2.005,0.8619494999999998,52.37,1.515,0.232,NEO,16.34,S
a0369454,369454 (2010 NZ1),Y,N,0.274,0.6466,1.373,0.48521820000000004,32.76,0.846,0.036,NEO,19.09,C
a0371336,371336 (2006 KD1),Y,N,0.416,0.785,2.481,0.5334149999999999,30.79,1.137,0.18,NEO,17.38,S
a0371660,371660 (2007 CN26),Y,Y,0.00281,0.2692,1.293,0.9449244,7.58,0.23,0.16,NEO,21.09,S
a0373135,373135 (2011 SD173),Y,Y,0.00215,0.4975,1.653,0.8306324999999999,4.39,1.05,0.025,NEO,19.52,C
a0374449,374449 (2005 XD1),Y,N,0.15,0.3066,1.621,1.1240014,18.28,0.414,0.179,NEO,19.39,S
a0377732,377732 (2005 XJ8),Y,Y,0.016,0.6205,1.931,0.7328144999999999,23.56,0.986,0.288,NEO,17.06,S
a0380188,380188 (2000 WC67),Y,N,0.21,0.5826,2.673,1.1157102,9.93,1.312,0.037,NEO,18.81,C
a0381181,381181 (2007 LV19),Y,N,0.0866,0.3204,1.471,0.9996916,14.89,0.602,0.064,NEO,19.68,C
a0381677,381677 (2009 BJ81),Y,N,0.0979,0.4559,1.851,1.0071291,5.84,0.472,0.346,NEO,18.36,M
a0381906,381906 (2010 CL19),Y,Y,0.0113,0.6456,1.543,0.5468392000000001,7.31,0.52,0.451,NEO,17.8,M
a0381989,381989 (2010 HR80),Y,N,0.105,0.4958,1.347,0.6791573999999999,26.72,0.783,0.02,NEO,19.87,C
a0385186,385186 (1994 AW1),Y,Y,0.0182,0.0756,1.105,1.021462,24.1,0.811,0.223,NEO,17.64,S
a0385268,385268 (2001 RC12),Y,N,0.153,0.6428,3.21,1.146612,27.41,3.2,0.08,NEO,15.81,C
a0385343,385343 (2002 LV),Y,Y,0.00664,0.6051,2.314,0.9137986000000001,29.53,1.359,0.334,NEO,16.55,M
a0385402,385402 (2002 WZ2),Y,N,0.13,0.8845,2.462,0.28436100000000014,51.27,1.597,0.11,NEO,17.19,C
a0386454,386454 (2008 XM),Y,Y,0.0046,0.9092,1.222,0.11095759999999999,5.44,0.367,0.128,NEO,20.03,C
a0386720,386720 (2009 XC2),Y,N,0.393,0.5826,2.645,1.104023,25.78,0.964,0.244,NEO,17.04,S
a0386847,386847 (2010 LR33),Y,Y,0.0291,0.4625,1.692,0.90945,5.83,0.663,0.211,NEO,18.06,S
a0387505,387505 (1998 KN3),Y,Y,0.0183,0.8734,1.542,0.19521720000000006,2.29,1.06,0.074,NEO,18.78,C
a0387733,387733 (2003 GS),Y,N,0.0857,0.2186,0.8928,0.69763392,12.03,0.344,0.411,NEO,18.93,M
a0387746,387746 (2003 MH4),Y,Y,0.00218,0.5131,1.963,0.9557847,3.91,0.366,0.132,NEO,20.13,C
a0388185,388185 (2006 CX10),Y,N,0.26,0.5092,2.574,1.2633192,26.98,2.75,0.019,NEO,17.79,C
a0388189,388189 (2006 DS14),Y,N,0.155,0.3365,0.8638,0.5731313,26.54,0.315,0.123,NEO,20.53,C
a0388838,388838 (2008 EZ5),Y,N,0.0806,0.5065,2.091,1.0319085000000001,7.99,0.378,0.196,NEO,19.62,S
a0389694,389694 (2011 QD48),Y,Y,0.018,0.4922,1.545,0.784551,19.07,0.451,0.456,NEO,18.2,M
a0390725,390725 (2003 HB),Y,Y,0.0472,0.3803,0.8497,0.5265590899999999,18.12,0.293,0.271,NEO,19.69,S
a0391151,391151 (2005 YY93),Y,N,0.106,0.8811,2.584,0.3072376,24.8,1.745,0.084,NEO,17.23,C
a0391211,391211 (2006 HZ51),Y,Y,0.0335,0.45,1.898,1.0439,12.41,0.412,0.415,NEO,18.48,M
a0393359,393359 (1998 ME3),Y,N,0.111,0.4836,2.179,1.1252356,6.01,0.774,0.062,NEO,19.44,C
a0393569,393569 (2003 JC13),Y,N,0.143,0.3152,1.066,0.7299968000000001,8.51,0.551,0.048,NEO,20.3,C
a0394130,394130 (2006 HY51),Y,N,0.113,0.9684,2.589,0.0818123999999999,33.53,1.218,0.157,NEO,17.22,S
a0394392,394392 (2007 EP88),Y,N,0.143,0.8859,0.8373,0.09553592999999999,20.73,0.636,0.174,NEO,18.37,S
a0395143,395143 (2010 CN1),Y,N,0.144,0.439,1.499,0.840939,20.97,0.636,0.124,NEO,18.95,C
a0395207,395207 (2010 HQ80),Y,Y,0.00938,0.4897,1.568,0.8001504,27.84,0.724,0.022,NEO,19.61,C
a0397237,397237 (2006 KZ112),Y,N,0.531,0.8872,2.523,0.2845944,37.85,1.18,0.269,NEO,16.76,S
a0398188,398188 Agni (2010 LE15),Y,Y,0.0219,0.2733,0.8645,0.62823215,13.25,0.462,0.137,NEO,19.33,C
a0399325,399325 (1999 GY5),Y,N,0.0631,0.6148,1.146,0.4414392,24.43,0.669,0.039,NEO,20.18,C
a0399433,399433 (2001 YK4),Y,N,0.0646,0.7767,2.655,0.5928615000000002,4.38,1.339,0.021,NEO,18.58,C
a0401857,401857 (2000 PG3),Y,N,0.212,0.8554,2.826,0.4086395999999999,22.05,4.2,0.046,NEO,16.14,C
a0401925,401925 (2002 AT15),Y,N,0.31,0.4752,1.894,0.9939711999999998,36.38,0.475,0.342,NEO,18.48,M
a0406952,406952 (2009 KJ),Y,N,0.0894,0.7175,1.241,0.3505825,32.95,0.772,0.429,NEO,17.11,M
a0407324,407324 (2010 OB101),Y,N,0.112,0.5225,1.617,0.7721175,9.13,0.281,0.141,NEO,20.58,C
a0408751,408751 (1987 SF3),Y,N,0.0543,0.5344,2.254,1.0494624000000001,3.35,0.399,0.278,NEO,19.02,S
a0409256,409256 (2004 HO1),Y,N,0.331,0.5215,2.207,1.0560495,25.74,1.887,0.026,NEO,18.42,C
a0409836,409836 (2006 QY110),Y,Y,0.0319,0.5742,1.924,0.8192391999999998,6.4,0.554,0.331,NEO,18.07,S
a0410088,410088 (2007 EJ),Y,N,0.0573,0.6293,2.501,0.9271207,8.32,1.032,0.095,NEO,18.2,C
a0410777,410777 (2009 FD),Y,Y,0.0021,0.4931,1.164,0.5900316,3.12,0.472,0.01,NEO,22.18,C
a0410778,410778 (2009 FG19),Y,Y,0.0253,0.719,2.911,0.8179910000000001,54.5,1.457,0.048,NEO,18.15,C
a0411165,411165 (2010 DF1),Y,Y,0.0428,0.5028,1.599,0.7950227999999999,20.09,0.159,0.121,NEO,22.09,C
a0411201,411201 (2010 LJ14),Y,N,0.172,0.3418,1.626,1.0702331999999999,12.03,0.658,0.31,NEO,17.8,S
a0411611,411611 (2011 QF14),Y,N,0.0811,0.4833,2.026,1.0468341999999997,3.4,0.358,0.415,NEO,18.75,M
a0413038,413038 (2001 MF1),Y,N,0.341,0.577,2.649,1.120527,23.97,1.237,0.301,NEO,16.94,S
a0413123,413123 (2001 XS1),Y,N,0.205,0.5562,2.672,1.1858336,10.94,1.258,0.03,NEO,18.99,C
a0413192,413192 (2002 VY94),Y,N,0.174,0.6571,3.245,1.1127105,9.12,2.16,0.043,NEO,16.91,C
a0413421,413421 (2004 VA15),Y,N,0.236,0.5846,2.903,1.2059062,17.82,1.9,0.023,NEO,18.27,C
a0413820,413820 (2006 QR89),Y,N,0.271,0.3672,1.889,1.1953592,9.24,0.659,0.049,NEO,19.65,C
a0414286,414286 (2008 OC6),Y,Y,0.0306,0.1992,0.9231,0.73921848,21.85,0.369,0.471,NEO,18.59,M
a0414287,414287 (2008 OB9),Y,Y,0.0125,0.7597,3.201,0.7692002999999998,13.5,1.974,0.038,NEO,17.73,C
a0414429,414429 (2009 DC43),Y,N,0.0953,0.4894,1.8,0.9190799999999999,20.84,2.866,0.015,NEO,18.02,C
a0414586,414586 (2009 UV18),Y,N,0.221,0.6331,3.172,1.1638068000000001,8.34,0.996,0.709,NEO,16.13,M
a0414746,414746 (2010 EH20),Y,N,0.267,0.523,2.621,1.250217,23.87,1.8,0.019,NEO,17.86,C
a0414772,414772 (2010 OC103),Y,N,0.333,0.672,1.195,0.39196,23.11,1.466,0.019,NEO,19.14,C
a0415711,415711 (1998 WT7),Y,N,0.0849,0.11,1.152,1.02528,40.7,0.346,0.371,NEO,19.01,M
a0415986,415986 (2002 AT5),Y,N,0.22,0.5461,2.664,1.2091896,25.73,1.072,0.088,NEO,18.03,C
a0416071,416071 (2002 NV),Y,N,0.307,0.6171,2.666,1.0208114,22.27,0.803,0.189,NEO,18.05,S
a0416567,416567 (2004 EB),Y,N,0.197,0.6613,3.108,1.0526796,21.09,2.538,0.036,NEO,17.13,C
a0416694,416694 (2004 YR32),Y,N,0.246,0.6984,3.071,0.9262136,20.45,2.292,0.031,NEO,17.67,C
a0416801,416801 (2005 GC120),Y,Y,0.00561,0.4975,1.193,0.5994824999999999,16.54,0.906,0.031,NEO,19.64,C
a0417264,417264 (2006 AT2),Y,N,0.146,0.6046,2.697,1.0663938,21.13,1.93,0.062,NEO,17.06,C
a0417634,417634 (2006 XG1),Y,Y,0.0149,0.5956,2.458,0.9940152,20.49,0.418,0.154,NEO,18.57,S
a0418094,418094 (2007 WV4),Y,Y,0.019,0.4408,1.486,0.8309711999999999,38.34,0.89,0.042,NEO,19.65,C
a0418797,418797 (2008 VF),Y,N,0.209,0.3258,0.9059,0.61075778,26.2,0.789,0.063,NEO,19.41,C
a0418929,418929 (2009 DM1),Y,N,0.109,0.6407,2.894,1.0398142,15.2,1.432,0.137,NEO,17.03,C
a0419472,419472 (2010 DW1),Y,Y,0.00882,0.2002,1.225,0.9797550000000002,23.77,0.459,0.088,NEO,19.97,C
a0419624,419624 (2010 SO16),Y,Y,0.0306,0.0754,1.004,0.9282984,14.51,0.357,0.084,NEO,20.44,C
a0419880,419880 (2011 AH37),Y,Y,0.0353,0.672,2.548,0.8357439999999999,9.66,0.982,0.026,NEO,19.83,C
a0422638,422638 (1994 CB),Y,N,0.0545,0.1451,1.149,0.9822801,18.26,0.193,0.195,NEO,21.09,S
a0422686,422686 (2000 AC6),Y,Y,0.0462,0.2865,0.8537,0.60911495,4.7,0.176,0.143,NEO,21.6,C
a0422699,422699 (2000 PD3),Y,Y,0.0271,0.5919,1.999,0.8157919000000001,7.7,0.619,0.22,NEO,18.28,S
a0423321,423321 (2005 ED318),Y,Y,0.00676,0.4502,1.85,1.01713,2.39,0.202,0.212,NEO,20.9,S
a0424089,424089 (2007 DU103),Y,N,0.368,0.5016,2.463,1.2275592,23.26,2.314,0.027,NEO,17.56,C
a0424392,424392 (2007 YJ),Y,N,0.0512,0.2797,1.103,0.7944908999999999,3.31,0.239,0.054,NEO,22.11,C
a0428223,428223 (2006 WW),Y,N,0.399,0.8696,2.697,0.3516887999999999,31.81,2.525,0.101,NEO,16.02,C
a0429073,429073 (2009 ND1),Y,N,0.264,0.571,2.733,1.172457,11.83,2.498,0.041,NEO,17.23,C
a0429382,429382 (2010 NW117),Y,N,0.112,0.5328,2.354,1.0997888,3.41,0.448,0.463,NEO,18.34,M
a0429746,429746 (2011 SA16),Y,N,0.325,0.5328,2.732,1.2763904,20.12,1.275,0.131,NEO,17.27,C
a0431107,431107 (2006 GU),Y,N,0.154,0.584,2.698,1.122368,17.7,1.266,0.092,NEO,17.69,C
a0433953,433953 (1997 XR2),Y,Y,0.0011,0.2009,1.077,0.8606307,7.19,0.259,0.115,NEO,20.91,C
a0433992,433992 (2000 HD74),Y,N,0.274,0.5979,2.918,1.1733278,49.25,0.827,0.144,NEO,17.93,C
a0434096,434096 (2002 GO5),Y,Y,0.0311,0.7679,1.896,0.44006159999999994,13.77,0.528,0.431,NEO,18.15,M
a0434632,434632 (2005 WE),Y,N,0.129,0.2513,1.151,0.8617537,12.37,1.15,0.019,NEO,19.88,C
a0434633,434633 (2005 WB1),Y,Y,0.0454,0.3553,1.264,0.8149008000000001,22.88,0.31,0.039,NEO,20.7,C
a0434740,434740 (2006 GZ),Y,N,0.0828,0.3798,1.527,0.9470453999999999,12.48,0.997,0.031,NEO,19.49,C
a0435404,435404 (2008 AT28),Y,N,0.292,0.4424,2.21,1.2322959999999998,8.86,0.921,0.083,NEO,18.63,C
a0436030,436030 (2009 JO2),Y,N,0.0567,0.4784,0.8883,0.46333728,19.62,0.295,0.296,NEO,19.42,S
a0436324,436324 (2010 GZ6),Y,N,0.309,0.1441,1.401,1.1991159,44.84,0.369,0.205,NEO,19.44,S
a0436325,436325 (2010 GR7),Y,N,0.283,0.8456,1.831,0.28270639999999997,24.13,0.452,0.378,NEO,18.36,M
a0436329,436329 (2010 GX62),Y,Y,0.000481,0.6989,2.971,0.8945681000000001,21.82,0.622,0.012,NEO,20.09,C
a0436671,436671 (2011 SV71),Y,Y,0.0213,0.6081,2.635,1.0326565,13.39,2.159,0.024,NEO,18.0,C
a0436761,436761 (2012 DN),Y,N,0.103,0.5932,2.235,0.9091980000000001,19.95,2.773,0.013,NEO,18.2,C
a0437879,437879 (2001 RX11),Y,N,0.298,0.5462,2.767,1.2556645999999998,13.09,1.82,0.044,NEO,17.72,C
a0437994,437994 (2003 UL12),Y,N,0.254,0.7034,3.28,0.9728479999999998,19.81,1.078,0.2,NEO,17.48,S
a0438107,438107 (2005 GY110),Y,N,0.215,0.6864,1.849,0.5798464,12.65,0.663,0.191,NEO,18.36,S
a0438897,438897 (2009 WN),Y,N,0.174,0.2215,1.38,1.0743299999999998,32.79,0.946,0.06,NEO,18.83,C
a0438902,438902 (2009 WF104),Y,N,0.278,0.6559,3.083,1.0608602999999999,16.97,2.226,0.047,NEO,17.5,C
a0438990,438990 (2010 SG13),Y,N,0.0641,0.7485,1.252,0.31487799999999994,33.8,0.818,0.126,NEO,18.34,C
a0439889,439889 (2000 PG5),Y,N,0.116,0.458,2.088,1.131696,6.12,0.59,0.046,NEO,20.38,C
a0439898,439898 (2000 TG2),Y,N,0.163,0.2454,1.522,1.1485011999999999,12.0,0.53,0.063,NEO,19.99,C
a0441952,441952 (2010 LR68),Y,N,0.3,0.587,3.096,1.2786480000000002,4.71,2.246,0.017,NEO,18.39,C
a0441987,441987 (2010 NY65),Y,Y,0.0185,0.3701,1.004,0.6324196,11.54,0.228,0.071,NEO,21.35,C
a0442037,442037 (2010 PR66),Y,Y,0.00257,0.6874,2.928,0.9152927999999999,17.6,0.695,0.063,NEO,19.26,C
a0442605,442605 (2012 HY33),Y,N,0.163,0.5437,1.997,0.9112311000000002,14.7,0.44,0.209,NEO,19.29,S
a0442742,442742 (2012 WP3),Y,N,0.348,0.3842,2.1,1.29318,22.57,2.003,0.04,NEO,17.81,C
a0443806,443806 (1998 FL3),Y,Y,0.0397,0.2478,1.26,0.947772,26.38,0.288,0.034,NEO,21.72,C
a0443837,443837 (2000 TJ1),Y,N,0.0978,0.0808,1.16,1.0662719999999999,39.54,0.253,0.399,NEO,19.68,M
a0443880,443880 (2001 UZ16),Y,Y,0.0292,0.4265,1.76,1.00936,12.67,0.228,0.593,NEO,19.38,M
a0443923,443923 (2002 RU25),Y,N,0.248,0.4826,2.178,1.1268972000000002,28.9,3.316,0.018,NEO,17.57,C
a0444193,444193 (2005 SE71),Y,Y,0.00228,0.1944,1.07,0.861992,24.83,0.437,0.503,NEO,18.19,M
a0445025,445025 (2008 NS1),Y,N,0.17,0.8092,2.408,0.4594463999999999,13.47,2.098,0.04,NEO,17.43,C
a0445305,445305 (2010 DM56),Y,Y,0.00703,0.2926,1.306,0.9238644,25.6,0.762,0.025,NEO,19.81,C
a0450237,450237 (2002 XY38),Y,N,0.00309062,0.217282504618565,0.910894476885767,0.71297304350481,2.101354762958294,0.096,0.134,ATE,22.9,C
a0451124,451124 (2009 KC3),Y,Y,0.00903145,0.6994948435243494,3.205478514196984,0.9632628224881008,10.02324196957869,2.188,0.023,APO,18.0,C
a0451217,451217 (2009 XE11),Y,N,0.37874,0.6113695755942465,3.314475635443911,1.288106072885097,14.06488884409661,2.72,0.038,AMO,17.0,C
a0452389,452389 (2002 NW16),Y,N,0.0677546,0.0303518710769722,1.108795159917566,1.075141152172977,14.16476421932802,0.846,0.156,AMO,18.1,S
a0453687,453687 (2010 VY190),Y,N,0.299706,0.3088974355136597,1.809327236795112,1.250430693344086,19.97270975080759,0.948,0.037,AMO,19.2,C
a0455192,455192 (2000 QN130),Y,N,0.236614,0.575802725671689,2.883382327476609,1.223122924161999,2.681757721127145,1.082,0.121,AMO,18.1,C
a0456537,456537 (2007 BG),Y,N,0.0520375,0.3307717722001421,0.7866826000986568,0.5264702023050083,12.73922527329376,0.308,0.242,ATE,19.5,S
a0458135,458135 (2010 GE25),Y,N,0.219741,0.4689552134725243,2.065289111248913,1.096761015200699,21.65305737158248,0.304,0.23,AMO,20.2,S
a0462238,462238 (2008 CN1),Y,Y,0.0340874,0.3476793006730484,0.7707256886100087,0.5027603201833273,7.2180317646024,0.227,0.197,ATE,20.6,S
a0462775,462775 (2010 GY6),Y,N,0.0933998,0.2342874200659434,1.286517546008512,0.9851026692846088,21.90765113611698,0.579,0.028,APO,19.4,C
a0464798,464798 (2004 JX20),Y,N,0.0957456,0.2658083726185219,0.9015648591634424,0.6619213711391608,10.53101322887041,1.109,0.025,ATE,19.4,C
a0464885,464885 (2005 LS3),Y,N,0.177964,0.2679330723124434,1.489657553288053,1.090529028342148,34.89371496190271,0.384,0.19,AMO,19.5,S
a0465749,465749 (2009 WO6),Y,N,0.348866,0.5820911148960657,3.084571879766474,1.289069995296154,28.76287797409316,2.49,0.034,AMO,17.2,C
a0465826,465826 (2010 GA24),Y,Y,0.0499165,0.5456482789377984,2.09786526820308,0.9531686951646864,7.688690048502414,0.15,0.285,APO,21.0,S
a0467372,467372 (2004 LG),Y,N,0.517468,0.8968545503697484,2.064457771148684,0.2129394250477981,71.15364254084609,0.874,0.146,APO,18.0,C
a0468117,468117 (2014 ED),Y,N,0.36538,0.6383203112274751,1.546194372417397,0.5592270993977535,21.77760537246037,0.493,0.139,APO,19.1,C
a0468468,468468 (2004 KH17),Y,Y,0.00352913,0.498312188584604,0.7121065677945697,0.357255185491387,22.12359882004321,0.197,0.072,ATE,21.9,C
a0468727,468727 (2010 JE87),Y,Y,0.0351905,0.4368634222616627,0.9043698333999014,0.5092837329906107,16.92207512814576,0.308,0.108,ATE,20.7,C
a0469445,469445 (2002 LT24),Y,Y,0.0113478,0.495822883859008,0.7200756009267175,0.3630456398787243,0.7634235890086972,0.143,0.136,ATE,22.1,C
a0469494,469494 (2002 XS40),Y,N,0.154636,0.3380494315886226,1.49710981227459,0.9910126912094152,11.62859307376072,0.758,0.028,APO,20.1,C
a0471083,471083 (2009 XF2),Y,N,0.064454,0.2467869917948965,1.285529239384218,0.9682773455322056,14.01397430549045,0.244,0.271,APO,19.9,S
a0474425,474425 (2002 YF4),Y,N,0.429804,0.333958909988099,1.754824576951149,1.168785274012216,33.67410981248384,0.358,0.368,AMO,18.8,M
a0475016,475016 (2005 UO),Y,N,0.00236581,0.5824230488104407,1.350796812281742,0.5640616145491852,7.707785631427023,0.164,0.094,APO,22.1,C
a0475950,475950 (2007 FE1),Y,N,0.0664235,0.5476486985718375,2.018858486476443,0.9132332637569094,9.845173464629518,0.389,0.353,APO,18.7,M
a0476438,476438 (2008 EB9),Y,N,0.344896,0.217262908342743,1.56280261966832,1.223263577353523,21.34855665033712,0.433,0.065,AMO,20.4,C
a0477490,477490 (2010 CG18),Y,N,0.129758,0.2260840340549252,1.438617046037131,1.113368700808876,10.15539405163464,0.652,0.017,AMO,20.6,C
a0477491,477491 (2010 CD19),Y,N,0.0722165,0.5787357293340424,2.256913325547024,0.9507569460428482,20.7528966703304,0.739,0.25,APO,17.9,S
a0477519,477519 (2010 DJ56),Y,Y,0.0272259,0.2453348864885957,1.24995906612907,0.943300500524904,34.8424116836576,0.321,0.327,APO,19.2,S
a0477524,477524 (2010 EH43),Y,N,0.225575,0.0440543375214764,1.277834772757925,1.221540608382168,37.54233998632009,0.991,0.054,AMO,18.8,C
a0477588,477588 (2010 JD87),Y,N,0.283505,0.6397802537912884,1.427566370475137,0.5142375956686454,24.6091682841979,0.692,0.093,APO,19.4,C
a0477762,477762 (2010 XZ67),Y,N,0.0610454,0.4949766364170464,2.059358919193606,1.040024368195711,11.85627039451582,0.326,0.201,AMO,19.7,S
a0480936,480936 (2003 QH5),Y,Y,0.00692542,0.220534850815555,1.260246394331391,0.9823181437666768,17.6137843895207,0.537,0.056,APO,20.1,C
a0481327,481327 (2006 BB27),Y,N,0.0503428,0.2457429666223628,1.362335314358109,1.027550992673338,27.15704427667384,0.216,0.378,AMO,20.0,M
a0482054,482054 (2010 AE),Y,N,0.147033,0.3769405655429116,1.488713601754443,0.9275570547776986,15.97614829172552,0.413,0.18,APO,19.5,S
a0482055,482055 (2010 AH30),Y,N,0.21326,0.5495425787609098,2.289663190753937,1.031395776413085,43.34567479062229,1.855,0.022,AMO,18.4,C
a0482111,482111 (2010 NT1),Y,N,0.206717,0.2181009076190981,1.458309786461515,1.140251098444445,39.52375595509788,0.383,0.209,AMO,19.5,S
a0483508,483508 (2003 CR1),Y,Y,0.0270611,0.4628551706479,1.453033573082674,0.780489470656365,12.72073173613535,0.202,0.433,APO,20.1,M
a0485110,485110 (2010 HZ108),Y,N,0.107954,0.2084589405246154,1.248385493709248,0.9881483763243196,22.88131758549654,0.356,0.055,APO,20.9,C
a0488494,488494 (2000 JA3),Y,N,0.220556,0.4575268048842711,2.252532653328471,1.221938585553606,10.19319414681382,0.766,0.1,AMO,18.7,C
a0488789,488789 (2004 XK50),Y,Y,0.0422684,0.6886737605317578,1.451277602103238,0.4518207982872892,38.21622889979377,1.039,0.038,APO,19.3,C
