id,full_name,neo,pha,moid,e,a,q,i,diameter,albedo,class,H
a0483856,483856 (2005 YV55),Y,N,0.221044,0.3929085276884285,1.957739386192477,1.188526886365943,5.932302507189098,0.3129531674054072,,AMO,20.2
a0483878,483878 (2005 YS165),Y,N,0.113348,0.4450273066674174,1.967855818820891,1.092106243861225,34.00716316808292,1.0851239560529478,,AMO,17.5
a0483989,483989 (2006 CY10),Y,Y,0.00994516,0.4852652335014651,1.959050795276846,1.008391553665597,6.780086933209441,0.27257081417153944,,APO,20.5
a0484199,484199 (2006 WS1),Y,N,0.206653,0.4639814673845019,1.220881641441837,0.654415185942854,17.98862843974009,0.3762524628723901,,APO,19.8
a0484402,484402 (2007 XH16),Y,Y,0.0140901,0.2348529151209515,1.187119094833047,0.9083207148157604,27.42984494038992,0.41255262178474905,,APO,19.6
a0484403,484403 (2007 XF25),Y,N,0.0665627,0.1323171992918323,1.182995894559162,1.026465191017358,24.48851280855338,0.18008575104123223,,AMO,21.4
a0484462,484462 (2008 CM20),Y,N,0.0848397,0.222821659692376,1.305827805711885,1.014861086770709,21.07264851939052,0.17198055709247903,,APO,21.5
a0484506,484506 (2008 ER7),Y,Y,0.00112976,0.6237901991674573,1.486566043579054,0.5592607151792969,2.237640263630146,0.34314632447397714,,APO,20.0
a0484517,484517 (2008 EC69),Y,Y,0.0389132,0.6175169070856125,2.758339883183571,1.055018369829163,24.76063396397761,1.3046059395138065,,AMO,17.1
a0484725,484725 (2008 XP2),Y,N,0.245433,0.3471232696931648,1.888299003954152,1.23282647954324,23.24895538021958,0.750722360083508,,AMO,18.3
a0484757,484757 (2009 BL2),Y,N,0.0833413,0.5933756039316512,2.489394333064912,1.012248467258489,7.158836280002872,0.47367378676019345,,APO,19.3
a0484795,484795 (2009 DE47),Y,N,0.142979,0.2757473643364408,1.095521767265962,0.7934345273691735,20.05910796366406,0.6538518417986329,,APO,18.6
a0484850,484850 (2009 HF88),Y,N,0.474637,0.5107827304788505,2.576329636467888,1.260384950139236,24.83015919517864,0.47367378676019345,,AMO,19.3
a0484976,484976 (2009 UN3),Y,Y,0.0227632,0.5763805633748527,2.325825307301398,0.9852648063675282,37.45309825004842,0.6846669297430096,,APO,18.5
a0485051,485051 (2010 CM44),Y,N,0.207773,0.4790659842197071,2.320835239976985,1.209002021525631,6.276544175357704,0.47367378676019345,,AMO,19.3
a0485110,485110 (2010 HZ108),Y,N,0.107954,0.2084589405246154,1.248385493709248,0.9881483763243196,22.88131758549654,0.356,0.055,APO,20.9
a0485652,485652 (2011 WO41),Y,Y,0.0200602,0.7318011239170943,3.013549023040572,0.8082304610002199,20.05629500986894,1.7198055709247886,,APO,16.5
a0485823,485823 (2012 DF61),Y,N,0.0678864,0.4977024420207734,1.149044759610789,0.5771623767613268,5.311758462230735,0.26030310669964696,,APO,20.6
a0485882,485882 (2012 FK35),Y,N,0.226031,0.5813689463647129,1.451851388119025,0.6077900763301215,35.93911222832815,0.7861028149035884,,APO,18.2
a0486001,486001 (2012 MR7),Y,N,0.28016,0.1901559911532925,1.555697768693374,1.25987251755252,22.69116744225892,0.5694811474323337,,AMO,18.9
a0486607,486607 (2013 KY1),Y,N,0.290738,0.5272658944328522,2.62474816171665,1.240807974568136,19.01990315066237,0.9451034563112187,,AMO,17.8
a0486692,486692 (2013 VC13),Y,N,0.0579182,0.5881324008607817,1.523819832912959,0.6276120161025853,7.194823356707815,0.47367378676019345,,APO,19.3
a0486739,486739 (2014 EW24),Y,N,0.11036,0.419828319148905,1.359966362577887,0.7890139704777622,8.577026525656539,0.43199562784405615,,APO,19.5
a0487577,487577 (2014 YQ15),Y,Y,0.00229157,0.2358086584333443,0.9637562888763116,0.7364942113396898,10.91804552306998,0.197460099452781,,ATE,21.2
a0487580,487580 (2015 BA92),Y,N,0.270446,0.5641913519721523,1.131330426112072,0.4930435834766707,17.32518796124242,0.34314632447397714,,APO,20.0
a0487583,487583 (2015 FJ36),Y,N,0.0114957,0.3092413121189541,1.024063920781309,0.7073810502252164,4.422542396477991,0.1245888999915215,,APO,22.2
a0488450,488450 (1994 JX),Y,N,0.180437,0.5724578654648909,2.764264651474116,1.181839609511193,32.15373895992529,1.2458889999152165,,AMO,17.2
a0488453,488453 (1994 XD),Y,Y,0.0201078,0.7338025100902863,2.346743987118215,0.6246973588315824,4.310618873200184,0.5193729792671287,,APO,19.1
a0488461,488461 (1996 FS1),Y,N,0.144591,0.7618402824524632,1.449390607442411,0.3451864576845375,38.81127712572436,0.3129531674054072,,APO,20.2
a0488465,488465 (1998 HK1),Y,N,0.229866,0.4282662126370759,2.157098448237267,1.233286065525379,7.932751514479569,0.39398469514814133,,AMO,19.7
a0488474,488474 (1999 HD1),Y,N,0.216515,0.4176819616397389,1.131336371826826,0.6587975767678123,18.21641935024158,0.29886795464408883,,APO,20.3
a0488486,488486 (1999 VQ6),Y,N,0.496564,0.5107369711754931,2.593578283691252,1.268941966572248,27.6098434127198,0.6846669297430096,,AMO,18.5
a0488490,488490 (2000 AF205),Y,Y,0.0179982,0.2767497108975225,1.033931220411822,0.7477910540749279,2.408568091556105,0.15684813222680874,,APO,21.7
a0488494,488494 (2000 JA3),Y,N,0.220556,0.4575268048842711,2.252532653328471,1.221938585553606,10.19319414681382,0.766,0.1,AMO,18.7
a0488509,488509 (2000 UW13),Y,N,0.127733,0.1452635730047928,1.27488702738517,1.089692382609741,26.46183879826037,0.26030310669964696,,AMO,20.6
a0488515,488515 (2001 FE90),Y,Y,0.0144881,0.494619875159838,1.934876612212276,0.9778481838301496,8.792758013543185,0.26030310669964696,,APO,20.6
a0488579,488579 (2002 FQ4),Y,N,0.34919,0.194234089111848,1.52141145823266,1.225901489478511,34.9381875221458,0.29886795464408883,,AMO,20.3
a0488580,488580 (2002 GK8),Y,N,0.405966,0.4015363716439959,1.841227665687589,1.10190778943685,38.99714711509322,0.39398469514814133,,AMO,19.7
a0488615,488615 (2002 SR),Y,N,0.0514101,0.1960072282090351,1.179637260480641,0.948419830761731,6.689571088569755,0.15684813222680874,,APO,21.7
a0488636,488636 (2002 WY12),Y,N,0.12957,0.4340664320757592,1.969760014946196,1.114753313213006,20.60397322824975,0.4523549545486838,,AMO,19.4
a0488640,488640 (2003 FR6),Y,N,0.426887,0.3977041062089163,1.987615674869897,1.197132759408933,40.54737844715401,0.5438502736768585,,AMO,19.0
a0488645,488645 (2003 OV),Y,N,0.089186,0.8557982880172542,2.243669832466735,0.3235410309657435,10.30049935300591,0.7169342880402657,,APO,18.4
a0488693,488693 (2003 WW87),Y,N,0.1365,0.5693294860404007,2.601188996930957,1.12025540221431,46.82327699528917,1.366090123221672,,AMO,17.0
a0488698,488698 (2003 XV10),Y,N,0.104496,0.6796783373526349,1.435273463576282,0.459749182206397,11.57468630181415,0.47367378676019345,,APO,19.3
a0488789,488789 (2004 XK50),Y,Y,0.0422684,0.6886737605317578,1.451277602103238,0.4518207982872892,38.21622889979377,1.039,0.038,APO,19.3
a0488803,488803 (2005 GB120),Y,N,0.0736754,0.3947480183703765,0.7911526115197399,0.4788466858937743,9.146761348838664,0.209,0.283,ATE,20.5
a0489203,489203 (2006 JT),Y,N,0.258203,0.4817378594948248,2.399511573661577,1.24357600433279,36.36650227737745,1.52,0.019,AMO,18.9
a0489235,489235 (2006 QA58),Y,N,0.165234,0.1728803827974901,1.24975365550956,1.033695765142504,26.60499789477459,0.28541668088449595,,AMO,20.4
a0489337,489337 (2006 UM),Y,N,0.148269,0.5405565573735938,2.232450722991391,1.025684845664974,15.89976586201244,0.6846669297430096,,AMO,18.5
a0489453,489453 (2007 BX48),Y,N,0.123698,0.3597724825993698,1.386437728778779,0.8876355851266057,14.81121515587292,0.32770219579315385,,APO,20.1
a0489486,489486 (2007 GS3),Y,Y,0.0219603,0.1290786392940264,1.061172923953625,0.9241981668740274,15.08907909234416,0.4523549545486838,,APO,19.4
a0489885,489885 (2008 HY37),Y,N,0.115469,0.3544195768718236,1.720444817229991,1.110685493076016,35.13734486696468,0.6846669297430096,,AMO,18.5
a0489900,489900 (2008 KP),Y,N,0.36308,0.7896005005165133,1.100604297589312,0.2315665933421657,59.8455093238585,0.5694811474323337,,APO,18.9
a0490354,490354 (2009 FF19),Y,Y,0.00419927,0.4093039171690576,1.213032768602815,0.7165337047592559,0.5584179857011401,0.1885729310124611,,APO,21.3
a0490581,490581 (2009 WZ104),Y,Y,0.0305972,0.1927616917033665,0.8553669665751508,0.6904849830709477,9.834514159737951,0.237,0.314,ATE,20.0
a0490636,490636 (2010 DP),Y,N,0.293311,0.3956696953822413,1.766268364557054,1.067409498789475,36.43831277541324,0.6538518417986329,,AMO,18.6
a0490684,490684 (2010 LL34),Y,N,0.0620131,0.5544802096579514,1.280172894599722,0.5703423596036418,22.71970101671406,0.4523549545486838,,APO,19.4
a0490791,490791 (2010 VE1),Y,N,0.316593,0.3613663808551887,1.996449722329285,1.274999911611804,7.149791837600968,0.3762524628723901,,AMO,19.8
a0491007,491007 (2011 GL62),Y,N,0.0537533,0.7070159561274215,1.140204777694976,0.3340618066119084,15.69010668710967,0.43199562784405615,,APO,19.5
a0491424,491424 (2012 ET14),Y,N,0.276111,0.5663499637936523,1.680855680199743,0.7289031265762635,66.22804222087835,1.0362853329448145,,APO,17.6
a0491565,491565 (2012 QF49),Y,N,0.197231,0.4923848999646307,2.259297857822498,1.146853708108263,28.240903132703,1.1362642725569714,,AMO,17.4
a0491567,491567 (2012 RG3),Y,N,0.138389,0.528498851144577,1.574286380823345,0.7422778371856531,15.91789338990873,0.8619445964685667,,APO,18.0
a0491842,491842 (2013 AB53),Y,N,0.258763,0.4866748906248305,2.417721676270567,1.241077243910307,5.470767599832917,0.7861028149035884,,AMO,18.2
a0492143,492143 (2013 OE),Y,N,0.0622366,0.5095691855913994,2.032945302103123,0.997019020158573,9.789572321577728,0.9896448099650541,,APO,17.7
a0492478,492478 (2014 NB39),Y,N,0.287387,0.685946344627065,1.675139502238054,0.5260836839374596,17.02138735740697,1.084,0.024,APO,19.7
a0494658,494658 (2000 UG11),Y,Y,0.00784252,0.5728686515660765,1.928429330034231,0.8236926200970488,8.922378094490284,0.28541668088449595,,APO,20.4
a0494689,494689 (2004 JR),Y,N,0.237643,0.645867964037613,1.890706715352753,0.6695598185156276,45.45512261562244,0.5963199670531791,,APO,18.8
a0494690,494690 (2004 JQ1),Y,Y,0.0328002,0.4500342314029051,1.193724701297057,0.6565077228421733,32.83025165136034,0.34314632447397714,,APO,20.0
a0494696,494696 (2004 RN335),Y,N,0.314329,0.4158802564177105,2.209783905984817,1.290778408536122,8.838464958596544,0.43199562784405615,,AMO,19.5
a0494697,494697 (2004 SW55),Y,Y,0.0309068,0.3337709440789443,1.426932777050753,0.9506640769173336,8.788617746372184,0.24858753701650987,,APO,20.7
a0494706,494706 (2005 GL9),Y,N,0.181659,0.8959367139635079,2.142044071508236,0.2229081449161336,20.02268792611668,1.6424015696315357,,APO,16.6
a0494710,494710 (2005 MO13),Y,Y,0.0430011,0.4107230147030587,0.8634330187816386,0.5088012063134812,6.316177433862531,0.23739925482809593,,ATE,20.8
a0494713,494713 (2005 OU2),Y,N,0.123187,0.3733732417415056,1.234890210769517,0.7738152495796512,47.78155216336716,0.5193729792671287,,APO,19.1
a0494880,494880 (2008 SQ7),Y,N,0.154071,0.297919986598033,1.353704182262938,0.9504086504254624,16.56849169941967,0.35931831251543855,,APO,19.9
a0494975,494975 (2009 WO106),Y,N,0.0500039,0.3853261112320586,1.374252174567065,0.8447169282889382,17.35073835443333,0.4959973445799733,,APO,19.2
a0494999,494999 (2010 JU39),Y,Y,0.00468952,0.5460182590320254,0.9191673728096204,0.4172852041490708,36.21229535377818,0.39398469514814133,,ATE,19.7
a0495021,495021 (2010 SH15),Y,N,0.257476,0.03301614943930718,1.271281185184635,1.2293083755952,4.050297706387366,0.10362853329448146,,AMO,22.6
a0495102,495102 (2011 UU106),Y,N,0.0772986,0.4814394496138762,1.826664380033149,0.9472360862807174,9.9319101090888,0.5963199670531791,,APO,18.8
a0495168,495168 (2012 HC34),Y,N,0.421474,0.3925689444075742,1.852665435485976,1.125366521136848,36.32535254759658,0.29886795464408883,,AMO,20.3
a0495187,495187 (2012 VO76),Y,Y,0.0341642,0.2151307831082434,1.204439726287387,0.9453276647645033,36.94961210552589,0.2067661072379766,,APO,21.1
a0495222,495222 (2013 GU38),Y,N,0.247292,0.2731839363226595,1.579610973343292,1.148086629786904,17.85719947517956,0.26030310669964696,,AMO,20.6
a0495278,495278 (2013 RD32),Y,N,0.365116,0.5209816026232585,2.709231979988058,1.297771961175696,11.57550953415223,0.7169342880402657,,AMO,18.4
a0495316,495316 (2014 GD45),Y,N,0.148787,0.4693331557740096,2.10625057402292,1.117717345265923,7.225944673591543,0.22671452828784544,,AMO,20.9
a0495323,495323 (2014 JG78),Y,N,0.272209,0.563185916933091,1.323571201966662,0.5781545409608341,17.92172876859447,0.41255262178474905,,APO,19.6
a0495331,495331 (2014 KF91),Y,N,0.224267,0.4254667520344311,2.13768897618224,1.228173390626174,6.990496743867192,0.5193729792671287,,AMO,19.1
a0495417,495417 (2014 SO143),Y,N,0.253439,0.4156523949085372,2.168405648869572,1.267102647783734,1.850210404039291,0.39398469514814133,,AMO,19.7
a0495511,495511 (2014 UD206),Y,N,0.226503,0.429458721972136,2.126603032964058,1.213314812285246,6.477722021297308,0.4959973445799733,,AMO,19.2
a0495615,495615 (2015 PQ291),Y,N,0.181277,0.2374532427082399,0.9825284245548332,0.7492238640912698,34.60306594929718,0.9896448099650541,,ATE,17.7
a0495829,495829 (1995 LG),Y,N,0.223389,0.7906993921751367,1.064619586710887,0.2228255266008433,43.58062442661105,0.6244236612741558,,APO,18.7
a0495833,495833 (2000 SB8),Y,N,0.210815,0.4814612077785489,2.276207804388721,1.180302045732768,8.810639790618971,0.5694811474323337,,AMO,18.9
a0495848,495848 (2002 QD7),Y,N,0.0996861,0.6474965099741605,2.420661744898909,0.8532917132489038,11.6349486210862,0.8619445964685667,,APO,18.0
a0495857,495857 (2003 MT),Y,N,0.297941,0.5604638345983592,2.791755123468037,1.227077341709525,25.15754501645927,0.5438502736768585,,AMO,19.0
a0495858,495858 (2003 MJ4),Y,N,0.0919751,0.5619388432256567,2.303813709247754,1.009211298465662,5.310421596226674,0.342,0.548,APO,18.8
a0495891,495891 (2004 VS60),Y,N,0.383102,0.464057764920324,2.177098933398025,1.166799268354916,20.28669633237353,0.750722360083508,,AMO,18.3
a0495930,495930 (2006 AR2),Y,N,0.061204,0.4176948565400655,1.488325061966933,0.8666593387236708,29.97147701100328,0.3762524628723901,,APO,19.8
a0495959,495959 (2007 ML6),Y,N,0.216172,0.4652319986199288,2.233066859728542,1.194172701525104,11.39500628040099,0.6538518417986329,,AMO,18.6
a0495960,495960 (2007 MT20),Y,N,0.163982,0.6130483458509723,1.846163262098969,0.7143759280983611,16.63745658717844,0.5963199670531791,,APO,18.8
a0496001,496001 (2007 VR183),Y,N,0.196895,0.6182792361769475,2.688989201740503,1.026443012000325,23.49364840224355,1.0851239560529478,,AMO,17.5
a0496005,496005 (2007 XJ16),Y,Y,0.0256827,0.5565620008084525,2.257237554235529,1.000944904750225,6.239227613826552,0.5193729792671287,,APO,19.1
a0496013,496013 (2008 EL6),Y,Y,0.0204331,0.4802700763209778,1.728461038910318,0.8983329238350232,13.14372125063698,0.23739925482809593,,APO,20.8
a0496018,496018 (2008 NU),Y,N,0.281638,0.5307100635554668,2.748608753322107,1.289894427157419,10.7204356156483,1.1362642725569714,,AMO,17.4
a0496174,496174 (2011 CQ4),Y,N,0.167244,0.5825818676185828,2.002613702800816,0.8359272717045513,23.74713178145628,0.657,0.179,APO,18.4
a0496230,496230 (2012 CL2),Y,N,0.35991,0.5036984989176476,2.191136974720142,1.087464569630651,36.00887567912283,0.750722360083508,,AMO,18.3
a0496326,496326 (2013 LB1),Y,N,0.333822,0.5234401461568985,2.605997161579998,1.241913626438101,31.7744216556962,1.1362642725569714,,AMO,17.4
a0496327,496327 (2013 MY6),Y,N,0.218905,0.5031660966116441,1.532145614050547,0.7612218859880825,52.25035966467012,0.9025667938004488,,APO,17.9
a0496816,496816 (1989 UP),Y,Y,0.00625464,0.4720010518507181,1.861084749399099,0.9826507900993944,3.855176766369165,0.3,,APO,20.5
a0496817,496817 (1989 VB),Y,Y,0.0171791,0.4599195961310096,1.861367300288,1.005288003288076,2.184836321600929,0.4,,APO,19.9
a0496818,496818 (1993 RA),Y,N,0.169328,0.4162808685187761,1.918400208110407,1.119806903311606,5.604537501496445,0.47367378676019345,,AMO,19.3
a0496837,496837 (1998 SB15),Y,N,0.112642,0.1614266784509822,1.226358285642283,1.028391341000208,15.62591029674672,0.337,0.062,AMO,21.0
a0496860,496860 (1999 XL136),Y,Y,0.00434816,0.6475415367860257,1.81756530191171,0.6406162731028444,8.911854167230826,0.43199562784405615,,APO,19.5
a0496861,496861 (2000 BE19),Y,N,0.059906,0.5582565909994993,1.869274283725049,0.8257395944496723,10.11311856408253,0.8619445964685667,,APO,18.0
a0496869,496869 (2000 QU7),Y,N,0.145457,0.6474630819665774,2.2829270163461,0.8048160544378908,22.30709206041955,0.8231506991887187,,APO,18.1
a0496901,496901 (2001 HB),Y,Y,0.0131173,0.6938706802353793,1.314048811744066,0.4022688688767191,9.281164261829982,0.28541668088449595,,APO,20.4
a0496962,496962 (2002 GP186),Y,N,0.0807958,0.3310300553786226,1.284734603128134,0.8594488363077948,8.10727602745689,0.3129531674054072,,APO,20.2
a0496981,496981 (2002 RP28),Y,N,0.108224,0.3906246003070754,1.661372980782611,1.012399824203429,7.994704044001087,0.1885729310124611,,APO,21.3
a0497025,497025 (2003 QW30),Y,N,0.0655125,0.3317567549509643,1.053359359763403,0.7039002767710709,11.27783899727783,0.28541668088449595,,APO,20.4
a0497094,497094 (2004 AH),Y,N,0.260902,0.4226203175878376,1.996146724254124,1.152534561697924,15.99997191838031,0.5694811474323337,,AMO,18.9
a0497096,497096 (2004 BW1),Y,N,0.127924,0.5215313023475923,2.310678585663264,1.105587373575609,4.301928854617354,0.5438502736768585,,AMO,19.0
a0497113,497113 (2004 EK1),Y,N,0.035205,0.2508588567314349,1.249792456395859,0.9362709496328224,11.64276045939203,0.1245888999915215,,APO,22.2
a0497117,497117 (2004 FU4),Y,Y,0.00189001,0.2638018765152539,1.260202178333608,0.927758478900592,23.24924869134197,0.750722360083508,,APO,18.3
a0497135,497135 (2004 QD20),Y,N,0.28466,0.6976177083716237,2.173350075042705,0.6571825762021168,17.53621610934181,0.8231506991887187,,APO,18.1
a0497174,497174 (2004 TK10),Y,N,0.256968,0.2986571770599236,1.057769796840097,0.7418592553365851,24.60208603765665,0.18008575104123223,,APO,21.4
a0497176,497176 (2004 TQ13),Y,N,0.303253,0.5173392865508865,2.67357640776765,1.290430296433852,10.4777438536517,0.7169342880402657,,AMO,18.4
a0497232,497232 (2005 EF),Y,N,0.14572,0.1664179230535847,1.206764523626962,1.005937277990214,18.59200664239864,0.24858753701650987,,APO,20.7
a0497236,497236 (2005 EJ94),Y,N,0.175979,0.5395132215579231,2.470843150795669,1.137790602545568,7.158099670479896,0.5193729792671287,,AMO,19.1
a0497245,497245 (2005 FH),Y,Y,0.0404277,0.6558605212394228,2.697916193475757,0.9284594725624676,34.9703599010059,1.1362642725569714,,APO,17.4
a0497626,497626 (2006 QT89),Y,N,0.0626655,0.4725651861996581,1.482185461510525,0.7817562129093775,24.48372524145179,0.32770219579315385,,APO,20.1
a0498066,498066 (2007 RM133),Y,N,0.220716,0.4402796034829624,2.210204329034525,1.237096443430877,10.74586093530812,0.589,0.268,AMO,18.1
a0498068,498068 (2007 RT146),Y,N,0.224082,0.4488635435013722,1.835985627161422,1.011878612736157,16.81539583780109,0.5963199670531791,,APO,18.8
a0498125,498125 (2007 TG15),Y,N,0.209185,0.4735731480352374,2.2566536131869,1.187963057564887,4.597209271237809,0.43199562784405615,,AMO,19.5
a0498143,498143 (2007 TR65),Y,N,0.29655,0.5613427645734576,1.154333855559101,0.506356897838817,43.49505978478817,1.531,0.023,APO,18.9
a0498441,498441 (2008 AZ110),Y,N,0.268713,0.5204924712854515,2.650205415102981,1.270793449181945,3.836415077867763,0.8231506991887187,,AMO,18.1
a0498548,498548 (2008 GH110),Y,N,0.06203,0.2809856391882303,1.273094010902581,0.9153728765024114,29.23774417621826,0.34314632447397714,,APO,20.0
a0498550,498550 (2008 HV4),Y,N,0.174873,0.2780407118250185,1.426468107634676,1.029851899592244,20.81622694744638,0.41255262178474905,,AMO,19.6
a0498918,498918 (2009 BF),Y,N,0.257109,0.3071221085217368,1.827719584774257,1.266386492111914,51.71163777694988,0.6244236612741558,,AMO,18.7
a0499307,499307 (2009 WC52),Y,N,0.126772,0.5551022785301959,2.52083351880612,1.121513088721552,7.155062478943426,0.6846669297430096,,AMO,18.5
